Renewal_ID,Policy_ID,Customer_ID,Product_ID,Expiry_Date,Renewal_Date,Renewal_Status,Renewed_Flag,Previous_Premium,New_Premium,Customer_Type,Customer_Segment,Emirate
REN-0030519,POL-048725,CUST-24816,PROD024,2025-05-16,2025-06-11,Renewed,1,22527.77,25713.43,SME,SME,Dubai
REN-0030520,POL-048726,CUST-24816,PROD014,2025-08-31,2025-09-05,Renewed,1,4640.16,5184.29,SME,SME,Dubai
REN-0030521,POL-048727,CUST-24817,PROD017,2023-12-25,2023-12-30,Renewed,1,2390.27,2553.67,Individual,Mass Market,Dubai
REN-0030522,POL-048728,CUST-24818,PROD022,2026-06-05,2026-05-27,Not Renewed,0,553.51,0.0,Individual,Mass Market,Dubai
REN-0030523,POL-048729,CUST-24819,PROD018,2025-12-13,2025-12-16,Renewed,1,4205.02,4453.7,Individual,Affluent,Dubai
REN-0030524,POL-048730,CUST-24819,PROD016,2025-12-06,2026-01-01,Renewed,1,2411.56,2575.01,Individual,Affluent,Dubai
REN-0030525,POL-048731,CUST-24820,PROD022,2023-05-12,2023-05-13,Not Renewed,0,470.97,0.0,Individual,Mass Market,Dubai
REN-0030526,POL-048732,CUST-24821,PROD020,2023-05-24,2023-06-16,Renewed,1,1330.49,1414.52,Individual,Mass Market,Ajman
REN-0030527,POL-048736,CUST-24823,PROD017,2026-05-25,2026-06-08,Renewed,1,967.23,1058.08,Individual,Affluent,Dubai
REN-0030528,POL-048737,CUST-24823,PROD025,2024-07-07,2024-07-18,Renewed,1,311.69,350.59,Individual,Affluent,Dubai
REN-0030529,POL-048740,CUST-24825,PROD025,2025-09-14,2025-09-23,Renewed,1,169.09,176.84,Individual,Mass Market,Ajman
REN-0030530,POL-048741,CUST-24826,PROD022,2024-10-24,2024-11-16,Renewed,1,255.95,268.55,Individual,Mass Market,Dubai
REN-0030531,POL-048742,CUST-24827,PROD022,2026-01-03,2026-02-02,Renewed,1,668.74,751.11,Individual,Mass Market,Abu Dhabi
REN-0030532,POL-048743,CUST-24828,PROD022,2025-01-10,2025-01-11,Renewed,1,490.67,541.0,Individual,Mass Market,Abu Dhabi
REN-0030533,POL-048744,CUST-24828,PROD016,2026-02-26,2026-03-16,Renewed,1,1157.33,1202.77,Individual,Mass Market,Abu Dhabi
REN-0030534,POL-048746,CUST-24829,PROD002,2025-04-18,2025-04-24,Lost to Competitor,0,34210.46,0.0,Corporate,Corporate,Dubai
REN-0030535,POL-048747,CUST-24829,PROD010,2020-09-23,2020-09-16,Renewed,1,17047.54,18363.98,Corporate,Corporate,Dubai
REN-0030536,POL-048748,CUST-24829,PROD001,2025-09-17,2025-10-03,Not Renewed,0,27109.41,0.0,Corporate,Corporate,Dubai
REN-0030537,POL-048751,CUST-24831,PROD023,2025-03-16,2025-03-28,Renewed,1,728.23,833.41,Individual,Mass Market,Sharjah
REN-0030538,POL-048752,CUST-24832,PROD021,2025-07-14,2025-07-19,Renewed,1,938.83,987.39,Individual,Affluent,Dubai
REN-0030539,POL-048753,CUST-24832,PROD016,2023-12-10,2023-12-25,Renewed,1,752.93,840.27,Individual,Affluent,Dubai
REN-0030540,POL-048754,CUST-24833,PROD014,2025-08-08,2025-08-03,Not Renewed,0,4030.26,0.0,SME,SME,Ajman
REN-0030541,POL-048756,CUST-24834,PROD014,2024-02-07,2024-02-27,Renewed,1,9423.08,10739.09,SME,SME,Abu Dhabi
REN-0030542,POL-048757,CUST-24834,PROD013,2025-08-16,2025-08-16,Lost to Competitor,0,10934.74,0.0,SME,SME,Abu Dhabi
REN-0030543,POL-048758,CUST-24835,PROD017,2025-01-13,2025-01-20,Renewed,1,3268.86,3518.42,Individual,Affluent,Abu Dhabi
REN-0030544,POL-048759,CUST-24835,PROD022,2026-03-17,2026-03-11,Renewed,1,611.27,634.01,Individual,Affluent,Abu Dhabi
REN-0030545,POL-048760,CUST-24836,PROD017,2026-06-15,2026-06-12,Renewed,1,2060.34,2290.74,Individual,Mass Market,Sharjah
REN-0030546,POL-048761,CUST-24837,PROD020,2024-07-14,2024-08-09,Renewed,1,1733.79,1867.68,Individual,Mass Market,Dubai
REN-0030547,POL-048762,CUST-24838,PROD012,2025-10-27,2025-11-25,Renewed,1,2358.79,2565.73,SME,SME,Dubai
REN-0030548,POL-048764,CUST-24840,PROD011,2024-01-16,2024-01-27,Lost to Competitor,0,5896.72,0.0,SME,SME,Sharjah
REN-0030549,POL-048768,CUST-24843,PROD011,2026-01-30,2026-02-21,Lost to Competitor,0,6510.32,0.0,SME,SME,Dubai
REN-0030550,POL-048770,CUST-24845,PROD017,2023-11-06,2023-11-13,Renewed,1,2249.1,2577.27,Individual,Mass Market,Abu Dhabi
REN-0030551,POL-048771,CUST-24846,PROD021,2025-03-19,2025-04-17,Renewed,1,541.27,571.36,Individual,Mass Market,Dubai
REN-0030552,POL-048772,CUST-24847,PROD011,2026-01-22,2026-02-20,Renewed,1,6615.17,6844.52,SME,SME,Dubai
REN-0030553,POL-048773,CUST-24847,PROD007,2025-04-15,2025-04-23,Renewed,1,6768.01,6990.16,SME,SME,Dubai
REN-0030554,POL-048775,CUST-24849,PROD023,2022-11-18,2022-11-23,Renewed,1,610.84,650.64,Individual,Mass Market,Abu Dhabi
REN-0030555,POL-048781,CUST-24854,PROD019,2024-05-09,2024-05-10,Renewed,1,2358.14,2546.8,Individual,Affluent,Abu Dhabi
REN-0030556,POL-048782,CUST-24854,PROD022,2022-04-30,2022-05-18,Renewed,1,540.55,588.53,Individual,Affluent,Abu Dhabi
REN-0030557,POL-048783,CUST-24854,PROD020,2024-08-14,2024-08-04,Renewed,1,2989.16,3262.86,Individual,Affluent,Abu Dhabi
REN-0030558,POL-048784,CUST-24855,PROD021,2022-11-07,2022-11-21,Not Renewed,0,295.26,0.0,Individual,Mass Market,Abu Dhabi
REN-0030559,POL-048787,CUST-24857,PROD011,2021-04-27,2021-05-17,Renewed,1,7238.97,7597.86,SME,SME,Dubai
REN-0030560,POL-048789,CUST-24858,PROD016,2025-12-02,2025-12-16,Renewed,1,1388.03,1489.29,Individual,Mass Market,Umm Al Quwain
REN-0030561,POL-048790,CUST-24859,PROD016,2023-09-26,2023-10-21,Lost to Competitor,0,944.87,0.0,Individual,Mass Market,Abu Dhabi
REN-0030562,POL-048792,CUST-24860,PROD018,2026-07-29,2026-07-29,Renewed,1,1643.96,1747.45,Individual,High Net Worth,Dubai
REN-0030563,POL-048793,CUST-24860,PROD023,2025-05-21,2025-05-16,Renewed,1,2078.55,2167.76,Individual,High Net Worth,Dubai
REN-0030564,POL-048794,CUST-24860,PROD025,2026-01-13,2026-01-13,Renewed,1,254.15,267.76,Individual,High Net Worth,Dubai
REN-0030565,POL-048795,CUST-24861,PROD020,2023-03-16,2023-04-06,Renewed,1,869.11,923.85,Individual,Mass Market,Dubai
REN-0030566,POL-048797,CUST-24863,PROD021,2025-12-23,2026-01-15,Renewed,1,269.08,281.7,Individual,Mass Market,Dubai
REN-0030567,POL-048798,CUST-24864,PROD012,2024-09-20,2024-09-19,Renewed,1,3998.99,4278.95,SME,SME,Sharjah
REN-0030568,POL-048799,CUST-24864,PROD007,2026-01-26,2026-02-25,Not Renewed,0,5504.53,0.0,SME,SME,Sharjah
REN-0030569,POL-048800,CUST-24864,PROD008,2024-04-20,2024-04-23,Not Renewed,0,8685.45,0.0,SME,SME,Sharjah
REN-0030570,POL-048801,CUST-24865,PROD019,2024-09-23,2024-10-19,Renewed,1,1124.84,1220.4,Individual,Mass Market,Dubai
REN-0030571,POL-048804,CUST-24867,PROD019,2022-11-13,2022-12-03,Renewed,1,923.38,994.02,Individual,Mass Market,Dubai
REN-0030572,POL-048805,CUST-24868,PROD003,2025-02-21,2025-03-07,Renewed,1,8091.94,8503.29,Corporate,Corporate,Abu Dhabi
REN-0030573,POL-048807,CUST-24868,PROD015,2026-02-20,2026-02-24,Not Renewed,0,26495.11,0.0,Corporate,Corporate,Abu Dhabi
REN-0030574,POL-048808,CUST-24869,PROD016,2025-11-27,2025-12-25,Not Renewed,0,1635.6,0.0,Individual,Mass Market,Abu Dhabi
REN-0030575,POL-048809,CUST-24869,PROD018,2024-12-01,2024-12-31,Renewed,1,3382.43,3889.64,Individual,Mass Market,Abu Dhabi
REN-0030576,POL-048811,CUST-24870,PROD003,2026-07-24,2026-08-21,Not Renewed,0,11854.6,0.0,Corporate,Corporate,Abu Dhabi
REN-0030577,POL-048817,CUST-24871,PROD020,2025-10-26,2025-11-03,Renewed,1,1486.34,1678.65,Individual,Mass Market,Abu Dhabi
REN-0030578,POL-048819,CUST-24872,PROD008,2021-07-08,2021-07-07,Renewed,1,9459.59,10165.16,SME,SME,Sharjah
REN-0030579,POL-048820,CUST-24872,PROD007,2025-10-28,2025-10-25,Renewed,1,8645.65,9215.04,SME,SME,Sharjah
REN-0030580,POL-048821,CUST-24873,PROD017,2024-12-30,2024-12-27,Renewed,1,741.7,776.67,Individual,Mass Market,Ajman
REN-0030581,POL-048822,CUST-24873,PROD018,2025-07-17,2025-08-02,Renewed,1,1635.14,1849.17,Individual,Mass Market,Ajman
REN-0030582,POL-048824,CUST-24874,PROD022,2024-09-19,2024-10-18,Renewed,1,821.74,920.43,Individual,High Net Worth,Abu Dhabi
REN-0030583,POL-048825,CUST-24874,PROD025,2023-12-22,2023-12-26,Renewed,1,611.32,630.45,Individual,High Net Worth,Abu Dhabi
REN-0030584,POL-048826,CUST-24875,PROD018,2025-01-01,2025-01-30,Renewed,1,4843.58,5211.83,Individual,High Net Worth,Ajman
REN-0030585,POL-048827,CUST-24875,PROD019,2023-04-02,2023-04-22,Renewed,1,2855.02,2960.82,Individual,High Net Worth,Ajman
REN-0030586,POL-048828,CUST-24875,PROD025,2020-09-19,2020-10-13,Renewed,1,626.14,675.02,Individual,High Net Worth,Ajman
REN-0030587,POL-048830,CUST-24876,PROD019,2025-03-22,2025-04-21,Renewed,1,2136.54,2260.23,Individual,Mass Market,Dubai
REN-0030588,POL-048831,CUST-24877,PROD006,2020-03-25,2020-04-08,Renewed,1,12440.74,13543.35,Corporate,Corporate,Dubai
REN-0030589,POL-048833,CUST-24877,PROD001,2024-07-24,2024-08-18,Renewed,1,14734.26,15895.23,Corporate,Corporate,Dubai
REN-0030590,POL-048834,CUST-24877,PROD005,2020-08-22,2020-09-21,Not Renewed,0,29762.29,0.0,Corporate,Corporate,Dubai
REN-0030591,POL-048835,CUST-24877,PROD009,2021-06-15,2021-06-19,Not Renewed,0,19096.91,0.0,Corporate,Corporate,Dubai
REN-0030592,POL-048836,CUST-24878,PROD025,2022-05-27,2022-06-09,Not Renewed,0,671.31,0.0,Individual,Affluent,Abu Dhabi
REN-0030593,POL-048837,CUST-24878,PROD021,2025-02-13,2025-02-13,Renewed,1,223.51,250.81,Individual,Affluent,Abu Dhabi
REN-0030594,POL-048838,CUST-24878,PROD016,2022-07-11,2022-07-07,Renewed,1,1166.54,1217.0,Individual,Affluent,Abu Dhabi
REN-0030595,POL-048839,CUST-24879,PROD018,2022-10-03,2022-10-23,Renewed,1,2718.48,2922.05,Individual,Affluent,Dubai
REN-0030596,POL-048840,CUST-24879,PROD025,2026-02-09,2026-02-19,Renewed,1,512.32,584.54,Individual,Affluent,Dubai
REN-0030597,POL-048841,CUST-24880,PROD016,2023-05-09,2023-05-01,Renewed,1,1308.2,1423.87,Individual,Mass Market,Abu Dhabi
REN-0030598,POL-048843,CUST-24881,PROD022,2025-07-19,2025-08-13,Renewed,1,390.83,434.36,Individual,Mass Market,Dubai
REN-0030599,POL-048844,CUST-24882,PROD016,2022-06-28,2022-07-09,Renewed,1,891.67,984.11,Individual,Affluent,Ras Al Khaimah
REN-0030600,POL-048845,CUST-24882,PROD019,2022-06-13,2022-06-06,Renewed,1,2524.62,2803.04,Individual,Affluent,Ras Al Khaimah
REN-0030601,POL-048846,CUST-24883,PROD018,2026-01-13,2026-01-25,Renewed,1,2860.18,3248.4,Individual,High Net Worth,Sharjah
REN-0030602,POL-048847,CUST-24884,PROD025,2026-02-03,2026-02-25,Renewed,1,257.34,289.98,Individual,Mass Market,Sharjah
REN-0030603,POL-048850,CUST-24885,PROD011,2026-06-01,2026-06-30,Renewed,1,7352.66,7870.5,SME,SME,Abu Dhabi
REN-0030604,POL-048851,CUST-24885,PROD024,2025-02-18,2025-03-11,Renewed,1,6915.79,7741.64,SME,SME,Abu Dhabi
REN-0030605,POL-048853,CUST-24885,PROD007,2024-03-18,2024-03-26,Renewed,1,10179.86,11653.81,SME,SME,Abu Dhabi
REN-0030606,POL-048854,CUST-24886,PROD020,2023-08-19,2023-08-25,Renewed,1,1771.47,1988.18,Individual,Mass Market,Dubai
REN-0030607,POL-048855,CUST-24886,PROD019,2024-03-10,2024-03-01,Not Renewed,0,1818.82,0.0,Individual,Mass Market,Dubai
REN-0030608,POL-048856,CUST-24887,PROD016,2025-12-19,2026-01-16,Renewed,1,1974.68,2171.62,Individual,Mass Market,Dubai
REN-0030609,POL-048857,CUST-24887,PROD021,2025-08-28,2025-09-18,Renewed,1,503.19,520.74,Individual,Mass Market,Dubai
REN-0030610,POL-048858,CUST-24888,PROD018,2026-07-27,2026-07-19,Not Renewed,0,5064.26,0.0,Individual,High Net Worth,Dubai
REN-0030611,POL-048859,CUST-24888,PROD025,2021-12-04,2021-11-28,Renewed,1,296.38,312.47,Individual,High Net Worth,Dubai
REN-0030612,POL-048860,CUST-24888,PROD019,2023-06-29,2023-07-16,Renewed,1,2520.79,2712.2,Individual,High Net Worth,Dubai
REN-0030613,POL-048861,CUST-24888,PROD023,2020-06-11,2020-07-05,Lost to Competitor,0,1655.33,0.0,Individual,High Net Worth,Dubai
REN-0030614,POL-048862,CUST-24889,PROD009,2024-02-19,2024-03-19,Renewed,1,19660.42,22462.85,Corporate,Corporate,Sharjah
REN-0030615,POL-048863,CUST-24889,PROD001,2025-11-26,2025-11-19,Renewed,1,17064.41,18857.24,Corporate,Corporate,Sharjah
REN-0030616,POL-048864,CUST-24889,PROD004,2025-05-22,2025-06-10,Renewed,1,40788.7,46607.47,Corporate,Corporate,Sharjah
REN-0030617,POL-048865,CUST-24889,PROD006,2025-04-25,2025-05-05,Renewed,1,24882.27,28178.01,Corporate,Corporate,Sharjah
REN-0030618,POL-048868,CUST-24891,PROD017,2020-05-09,2020-06-07,Renewed,1,970.56,1109.85,Individual,Mass Market,Umm Al Quwain
REN-0030619,POL-048870,CUST-24892,PROD020,2025-07-04,2025-06-26,Renewed,1,3093.07,3548.56,Individual,High Net Worth,Ras Al Khaimah
REN-0030620,POL-048871,CUST-24892,PROD019,2024-07-19,2024-08-11,Renewed,1,7008.96,8013.59,Individual,High Net Worth,Ras Al Khaimah
REN-0030621,POL-048872,CUST-24893,PROD018,2024-06-15,2024-06-20,Lost to Competitor,0,1158.48,0.0,Individual,Mass Market,Sharjah
REN-0030622,POL-048874,CUST-24895,PROD021,2023-06-18,2023-06-09,Renewed,1,374.78,406.03,Individual,Mass Market,Abu Dhabi
REN-0030623,POL-048875,CUST-24896,PROD022,2025-05-25,2025-06-22,Renewed,1,1001.62,1072.62,Individual,Affluent,Dubai
REN-0030624,POL-048877,CUST-24896,PROD021,2025-03-27,2025-03-18,Lost to Competitor,0,278.76,0.0,Individual,Affluent,Dubai
REN-0030625,POL-048879,CUST-24897,PROD019,2024-08-03,2024-08-17,Renewed,1,2348.82,2592.91,Individual,High Net Worth,Sharjah
REN-0030626,POL-048881,CUST-24897,PROD021,2025-03-21,2025-03-23,Renewed,1,445.45,509.14,Individual,High Net Worth,Sharjah
REN-0030627,POL-048882,CUST-24898,PROD020,2026-04-14,2026-05-06,Renewed,1,5466.98,5942.49,Individual,Affluent,Abu Dhabi
REN-0030628,POL-048883,CUST-24898,PROD016,2023-12-04,2023-12-16,Renewed,1,1821.13,1919.51,Individual,Affluent,Abu Dhabi
REN-0030629,POL-048884,CUST-24898,PROD019,2024-02-06,2024-01-27,Renewed,1,3926.63,4216.5,Individual,Affluent,Abu Dhabi
REN-0030630,POL-048885,CUST-24899,PROD023,2025-05-12,2025-05-06,Renewed,1,778.87,826.67,Individual,Affluent,Dubai
REN-0030631,POL-048886,CUST-24899,PROD020,2025-10-24,2025-11-09,Renewed,1,796.89,880.59,Individual,Affluent,Dubai
REN-0030632,POL-048893,CUST-24902,PROD012,2024-10-29,2024-11-16,Not Renewed,0,4550.08,0.0,SME,SME,Dubai
REN-0030633,POL-048894,CUST-24902,PROD014,2023-04-23,2023-05-03,Not Renewed,0,4142.19,0.0,SME,SME,Dubai
REN-0030634,POL-048895,CUST-24903,PROD023,2026-07-12,2026-07-16,Not Renewed,0,560.39,0.0,Individual,Mass Market,Fujairah
REN-0030635,POL-048898,CUST-24905,PROD008,2024-07-07,2024-07-12,Lost to Competitor,0,14730.47,0.0,SME,SME,Dubai
REN-0030636,POL-048899,CUST-24905,PROD007,2026-07-14,2026-07-19,Lost to Competitor,0,6245.39,0.0,SME,SME,Dubai
REN-0030637,POL-048900,CUST-24905,PROD011,2026-03-22,2026-04-17,Lost to Competitor,0,2972.81,0.0,SME,SME,Dubai
REN-0030638,POL-048902,CUST-24907,PROD005,2026-05-23,2026-05-28,Renewed,1,45478.44,51813.78,Corporate,Corporate,Ras Al Khaimah
REN-0030639,POL-048903,CUST-24907,PROD009,2025-09-10,2025-09-26,Renewed,1,9258.99,9638.01,Corporate,Corporate,Ras Al Khaimah
REN-0030640,POL-048905,CUST-24907,PROD003,2026-06-07,2026-06-16,Customer Cancelled,0,10433.61,0.0,Corporate,Corporate,Ras Al Khaimah
REN-0030641,POL-048906,CUST-24907,PROD001,2024-10-22,2024-10-26,Renewed,1,20110.22,22512.0,Corporate,Corporate,Ras Al Khaimah
REN-0030642,POL-048907,CUST-24907,PROD010,2024-04-07,2024-04-13,Renewed,1,18311.82,19858.03,Corporate,Corporate,Ras Al Khaimah
REN-0030643,POL-048909,CUST-24909,PROD018,2024-07-22,2024-08-07,Customer Cancelled,0,1837.62,0.0,Individual,Mass Market,Abu Dhabi
REN-0030644,POL-048910,CUST-24909,PROD016,2024-08-12,2024-08-08,Renewed,1,1437.57,1648.74,Individual,Mass Market,Abu Dhabi
REN-0030645,POL-048911,CUST-24910,PROD023,2024-06-09,2024-07-07,Renewed,1,206.81,224.65,Individual,Affluent,Dubai
REN-0030646,POL-048913,CUST-24912,PROD018,2025-12-19,2026-01-11,Renewed,1,4649.87,4790.59,Individual,Mass Market,Ras Al Khaimah
REN-0030647,POL-048914,CUST-24912,PROD025,2026-05-27,2026-06-26,Renewed,1,476.3,523.24,Individual,Mass Market,Ras Al Khaimah
REN-0030648,POL-048915,CUST-24913,PROD016,2025-09-11,2025-10-10,Not Renewed,0,950.04,0.0,Individual,Mass Market,Sharjah
REN-0030649,POL-048916,CUST-24913,PROD022,2024-07-20,2024-07-21,Renewed,1,639.76,723.03,Individual,Mass Market,Sharjah
REN-0030650,POL-048917,CUST-24914,PROD023,2024-12-12,2024-12-20,Renewed,1,1254.15,1427.4,Individual,Mass Market,Sharjah
REN-0030651,POL-048918,CUST-24915,PROD017,2023-12-11,2023-12-16,Renewed,1,895.25,951.35,Individual,Mass Market,Abu Dhabi
REN-0030652,POL-048920,CUST-24916,PROD019,2024-02-12,2024-03-12,Renewed,1,4105.91,4252.57,Individual,Mass Market,Dubai
REN-0030653,POL-048921,CUST-24917,PROD019,2022-12-12,2022-12-26,Renewed,1,2098.62,2197.54,Individual,Affluent,Abu Dhabi
REN-0030654,POL-048922,CUST-24917,PROD017,2024-02-24,2024-03-06,Renewed,1,1603.18,1810.83,Individual,Affluent,Abu Dhabi
REN-0030655,POL-048923,CUST-24918,PROD013,2023-11-27,2023-11-21,Renewed,1,12126.44,13371.24,SME,SME,Abu Dhabi
REN-0030656,POL-048926,CUST-24920,PROD025,2025-04-29,2025-05-04,Not Renewed,0,339.91,0.0,Individual,Mass Market,Dubai
REN-0030657,POL-048927,CUST-24920,PROD016,2026-02-26,2026-02-24,Renewed,1,580.17,660.7,Individual,Mass Market,Dubai
REN-0030658,POL-048929,CUST-24921,PROD010,2025-02-26,2025-03-26,Renewed,1,11659.62,12252.79,Corporate,Corporate,Abu Dhabi
REN-0030659,POL-048931,CUST-24921,PROD002,2025-12-13,2025-12-16,Renewed,1,16790.77,19221.68,Corporate,Corporate,Abu Dhabi
REN-0030660,POL-048933,CUST-24921,PROD009,2026-07-01,2026-07-10,Renewed,1,22759.04,25081.72,Corporate,Corporate,Abu Dhabi
REN-0030661,POL-048934,CUST-24922,PROD022,2026-01-10,2026-01-03,Renewed,1,252.43,286.96,Individual,Mass Market,Ras Al Khaimah
REN-0030662,POL-048942,CUST-24925,PROD017,2020-05-18,2020-06-07,Renewed,1,2251.22,2341.0,Individual,Mass Market,Dubai
REN-0030663,POL-048943,CUST-24926,PROD023,2024-01-17,2024-01-11,Renewed,1,1308.08,1452.77,Individual,Affluent,Ras Al Khaimah
REN-0030664,POL-048944,CUST-24927,PROD021,2026-07-15,2026-07-10,Renewed,1,469.45,489.41,Individual,Affluent,Dubai
REN-0030665,POL-048946,CUST-24928,PROD016,2026-06-26,2026-06-18,Renewed,1,1480.66,1653.8,Individual,Affluent,Dubai
REN-0030666,POL-048947,CUST-24928,PROD021,2021-12-21,2021-12-26,Not Renewed,0,261.92,0.0,Individual,Affluent,Dubai
REN-0030667,POL-048951,CUST-24931,PROD020,2024-07-02,2024-07-20,Renewed,1,3803.2,3974.13,Individual,Mass Market,Dubai
REN-0030668,POL-048955,CUST-24934,PROD017,2020-12-09,2020-11-29,Renewed,1,2008.14,2148.03,Individual,Mass Market,Abu Dhabi
REN-0030669,POL-048956,CUST-24934,PROD021,2020-06-17,2020-07-01,Renewed,1,487.8,560.51,Individual,Mass Market,Abu Dhabi
REN-0030670,POL-048957,CUST-24935,PROD023,2026-06-17,2026-06-14,Renewed,1,764.5,826.8,Individual,Mass Market,Ajman
REN-0030671,POL-048958,CUST-24935,PROD016,2024-01-21,2024-01-31,Renewed,1,770.79,851.37,Individual,Mass Market,Ajman
REN-0030672,POL-048960,CUST-24936,PROD024,2024-01-01,2024-01-19,Renewed,1,13328.6,14378.13,SME,SME,Abu Dhabi
REN-0030673,POL-048961,CUST-24937,PROD011,2026-07-25,2026-08-21,Not Renewed,0,6153.06,0.0,SME,SME,Abu Dhabi
REN-0030674,POL-048963,CUST-24937,PROD024,2023-03-12,2023-03-21,Renewed,1,10660.4,11672.75,SME,SME,Abu Dhabi
REN-0030675,POL-048964,CUST-24937,PROD008,2020-10-22,2020-10-15,Not Renewed,0,14556.53,0.0,SME,SME,Abu Dhabi
REN-0030676,POL-048965,CUST-24938,PROD008,2026-06-14,2026-06-13,Renewed,1,9526.35,10637.61,SME,SME,Dubai
REN-0030677,POL-048966,CUST-24938,PROD011,2024-09-01,2024-08-30,Customer Cancelled,0,7537.26,0.0,SME,SME,Dubai
REN-0030678,POL-048967,CUST-24939,PROD021,2026-06-12,2026-06-11,Renewed,1,383.68,395.76,Individual,Mass Market,Abu Dhabi
REN-0030679,POL-048969,CUST-24940,PROD022,2026-03-17,2026-03-10,Not Renewed,0,458.24,0.0,Individual,Mass Market,Sharjah
REN-0030680,POL-048970,CUST-24941,PROD019,2026-06-19,2026-07-10,Renewed,1,1506.95,1730.81,Individual,High Net Worth,Dubai
REN-0030681,POL-048971,CUST-24941,PROD022,2025-07-12,2025-07-06,Renewed,1,1019.56,1102.92,Individual,High Net Worth,Dubai
REN-0030682,POL-048974,CUST-24943,PROD019,2023-08-16,2023-08-12,Renewed,1,1767.67,2007.84,Individual,Affluent,Dubai
REN-0030683,POL-048975,CUST-24943,PROD016,2023-04-05,2023-04-03,Not Renewed,0,2983.05,0.0,Individual,Affluent,Dubai
REN-0030684,POL-048983,CUST-24946,PROD004,2024-06-26,2024-07-15,Renewed,1,16896.4,18778.53,Corporate,Corporate,Ras Al Khaimah
REN-0030685,POL-048984,CUST-24946,PROD002,2024-11-29,2024-12-12,Renewed,1,9935.63,10325.55,Corporate,Corporate,Ras Al Khaimah
REN-0030686,POL-048985,CUST-24946,PROD001,2023-07-03,2023-07-09,Renewed,1,17885.58,19660.93,Corporate,Corporate,Ras Al Khaimah
REN-0030687,POL-048986,CUST-24946,PROD009,2023-10-17,2023-11-16,Renewed,1,5951.16,6329.47,Corporate,Corporate,Ras Al Khaimah
REN-0030688,POL-048987,CUST-24947,PROD019,2021-11-28,2021-12-14,Renewed,1,2135.75,2290.52,Individual,Mass Market,Umm Al Quwain
REN-0030689,POL-048993,CUST-24949,PROD019,2025-01-02,2025-01-31,Renewed,1,3750.16,3926.54,Individual,Mass Market,Abu Dhabi
REN-0030690,POL-048994,CUST-24950,PROD011,2025-01-13,2025-01-20,Renewed,1,4085.5,4260.89,SME,SME,Ras Al Khaimah
REN-0030691,POL-048995,CUST-24951,PROD020,2026-03-29,2026-04-23,Renewed,1,2456.0,2734.22,Individual,Mass Market,Dubai
REN-0030692,POL-048997,CUST-24952,PROD009,2026-06-06,2026-06-23,Renewed,1,18834.27,20412.01,Corporate,Corporate,Fujairah
REN-0030693,POL-048998,CUST-24952,PROD006,2026-05-18,2026-06-06,Customer Cancelled,0,29200.42,0.0,Corporate,Corporate,Fujairah
REN-0030694,POL-048999,CUST-24952,PROD010,2026-05-03,2026-05-01,Renewed,1,17842.89,19619.51,Corporate,Corporate,Fujairah
REN-0030695,POL-049001,CUST-24953,PROD020,2024-12-26,2025-01-02,Renewed,1,979.93,1070.58,Individual,Mass Market,Dubai
REN-0030696,POL-049003,CUST-24953,PROD022,2024-04-12,2024-04-04,Customer Cancelled,0,441.64,0.0,Individual,Mass Market,Dubai
REN-0030697,POL-049004,CUST-24954,PROD021,2023-03-31,2023-04-09,Renewed,1,884.02,984.47,Individual,Affluent,Dubai
REN-0030698,POL-049005,CUST-24954,PROD017,2026-06-15,2026-06-26,Renewed,1,2321.49,2586.8,Individual,Affluent,Dubai
REN-0030699,POL-049006,CUST-24954,PROD020,2022-07-25,2022-08-17,Renewed,1,3784.05,4229.45,Individual,Affluent,Dubai
REN-0030700,POL-049009,CUST-24956,PROD019,2025-02-06,2025-02-10,Renewed,1,3378.87,3599.0,Individual,Affluent,Dubai
REN-0030701,POL-049011,CUST-24958,PROD010,2024-12-26,2024-12-26,Renewed,1,21480.81,23509.67,Corporate,Corporate,Dubai
REN-0030702,POL-049012,CUST-24958,PROD005,2025-05-02,2025-05-16,Lost to Competitor,0,26400.42,0.0,Corporate,Corporate,Dubai
REN-0030703,POL-049014,CUST-24958,PROD006,2025-10-01,2025-10-14,Renewed,1,54257.24,59121.38,Corporate,Corporate,Dubai
REN-0030704,POL-049015,CUST-24958,PROD003,2026-07-28,2026-08-05,Renewed,1,11945.15,13431.96,Corporate,Corporate,Dubai
REN-0030705,POL-049016,CUST-24959,PROD017,2022-06-04,2022-05-26,Renewed,1,1833.99,1907.11,Individual,Affluent,Dubai
REN-0030706,POL-049017,CUST-24960,PROD024,2022-06-20,2022-07-08,Renewed,1,6746.8,7542.34,SME,SME,Dubai
REN-0030707,POL-049018,CUST-24960,PROD012,2021-12-01,2021-11-25,Renewed,1,1268.66,1360.61,SME,SME,Dubai
