Lead_ID,Customer_ID,Lead_Date,Lead_Source,Product_Interest,Lead_Status,Quoted_Premium,Converted_Flag,Lead_Year
LEAD-00031478,CUST-01196,2025-04-16,Social Media,Cyber Security Insurance,Converted,20771.34,1,2025
LEAD-00031479,CUST-15620,2026-08-15,Insurance Broker,Health Insurance,Converted,5497.59,1,2026
LEAD-00031480,CUST-23203,2025-01-30,Google Ads,SME Insurance,Lost,6229.37,0,2025
LEAD-00031481,CUST-04084,2025-12-28,Email Campaign,Motor Fleet Insurance,Qualified,1704.51,0,2025
LEAD-00031482,CUST-23529,2023-12-26,Email Campaign,Cyber Security Insurance,Converted,17193.81,1,2023
LEAD-00031483,CUST-01208,2025-06-04,Website,Life Insurance,Converted,5091.76,1,2025
LEAD-00031484,CUST-10109,2024-01-15,Website,Health Insurance,New,16963.83,0,2024
LEAD-00031485,CUST-06816,2025-06-21,Social Media,Business Insurance,Quoted,14376.71,0,2025
LEAD-00031486,CUST-23000,2025-08-31,Website,Cyber Security Insurance,Quoted,24364.33,0,2025
LEAD-00031487,CUST-13630,2026-01-07,Website,Car Insurance,New,11079.23,0,2026
LEAD-00031488,CUST-09521,2024-06-19,Bank Partner,Car Insurance,Contacted,8921.6,0,2024
LEAD-00031489,CUST-23612,2023-11-10,Email Campaign,Travel Insurance,Quoted,7859.05,0,2023
LEAD-00031490,CUST-00456,2025-06-12,Insurance Broker,Business Insurance,New,4692.65,0,2025
LEAD-00031491,CUST-11963,2023-10-29,Branch,Travel Insurance,Qualified,15474.65,0,2023
LEAD-00031492,CUST-24346,2026-02-10,Insurance Broker,Business Insurance,Quoted,23217.06,0,2026
LEAD-00031493,CUST-16548,2024-08-28,Email Campaign,Car Insurance,Qualified,20646.8,0,2024
LEAD-00031494,CUST-02248,2025-09-04,Website,SME Insurance,New,16083.58,0,2025
LEAD-00031495,CUST-10200,2023-09-09,Insurance Broker,Home Insurance,New,13053.73,0,2023
LEAD-00031496,CUST-11991,2024-05-21,Google Ads,Business Insurance,Qualified,18641.02,0,2024
LEAD-00031497,CUST-04241,2026-07-25,Social Media,Business Insurance,Quoted,3520.25,0,2026
LEAD-00031498,CUST-05504,2024-06-27,Website,Life Insurance,New,22320.41,0,2024
LEAD-00031499,CUST-16401,2026-04-28,Insurance Broker,Business Insurance,Contacted,1260.63,0,2026
LEAD-00031500,CUST-07127,2024-04-02,Bank Partner,Cyber Security Insurance,Qualified,21474.33,0,2024
LEAD-00031501,CUST-06031,2025-02-14,Branch,Home Insurance,Contacted,3234.71,0,2025
LEAD-00031502,CUST-04194,2024-04-23,Insurance Broker,Motor Fleet Insurance,Quoted,12262.31,0,2024
LEAD-00031503,CUST-11471,2025-05-05,Website,Motor Fleet Insurance,Converted,17807.0,1,2025
LEAD-00031504,CUST-04863,2024-10-22,Google Ads,Home Insurance,Contacted,4186.64,0,2024
LEAD-00031505,CUST-19620,2025-11-23,Email Campaign,SME Insurance,Qualified,16618.13,0,2025
LEAD-00031506,CUST-24508,2026-02-19,Branch,Cyber Security Insurance,Quoted,24140.12,0,2026
LEAD-00031507,CUST-18743,2024-01-31,Website,Car Insurance,Contacted,21021.53,0,2024
LEAD-00031508,CUST-06646,2026-01-03,Google Ads,Travel Insurance,New,9583.2,0,2026
LEAD-00031509,CUST-04772,2024-06-07,Referral,Home Insurance,Contacted,24347.61,0,2024
LEAD-00031510,CUST-07364,2023-12-31,Referral,Cyber Security Insurance,Converted,14523.29,1,2023
LEAD-00031511,CUST-15906,2023-09-15,Insurance Broker,Motor Fleet Insurance,Converted,15479.44,1,2023
LEAD-00031512,CUST-17750,2025-01-11,Email Campaign,Business Insurance,Contacted,10075.36,0,2025
LEAD-00031513,CUST-04411,2025-03-13,Bank Partner,Motor Fleet Insurance,Converted,18094.34,1,2025
LEAD-00031514,CUST-22052,2023-11-10,Social Media,SME Insurance,Converted,21603.48,1,2023
LEAD-00031515,CUST-24164,2026-02-10,Bank Partner,Business Insurance,Converted,9733.07,1,2026
LEAD-00031516,CUST-05440,2024-11-13,Social Media,Business Insurance,Contacted,19970.17,0,2024
LEAD-00031517,CUST-12719,2024-04-30,Branch,Life Insurance,New,23652.31,0,2024
LEAD-00031518,CUST-03781,2024-02-07,Insurance Broker,Cyber Security Insurance,Qualified,4090.26,0,2024
LEAD-00031519,CUST-17617,2023-09-02,Website,Home Insurance,Qualified,15559.16,0,2023
LEAD-00031520,CUST-22322,2024-12-08,Referral,Health Insurance,New,6124.47,0,2024
LEAD-00031521,CUST-22428,2024-08-03,Google Ads,SME Insurance,New,22815.63,0,2024
LEAD-00031522,CUST-19200,2023-12-08,Google Ads,SME Insurance,Qualified,4158.29,0,2023
LEAD-00031523,CUST-23013,2025-02-01,Bank Partner,Life Insurance,New,1635.42,0,2025
LEAD-00031524,CUST-01248,2023-09-05,Website,Business Insurance,Contacted,22929.49,0,2023
LEAD-00031525,CUST-06153,2023-09-18,Bank Partner,Motor Fleet Insurance,Converted,7904.74,1,2023
LEAD-00031526,CUST-04485,2024-09-27,Website,Life Insurance,Converted,3132.13,1,2024
LEAD-00031527,CUST-03292,2025-10-01,Email Campaign,Home Insurance,Quoted,9243.78,0,2025
LEAD-00031528,CUST-11253,2025-03-20,Social Media,Life Insurance,Quoted,22162.17,0,2025
LEAD-00031529,CUST-09149,2024-03-05,Google Ads,Travel Insurance,Contacted,7203.46,0,2024
LEAD-00031530,CUST-00299,2025-06-19,Branch,Travel Insurance,Contacted,5680.97,0,2025
LEAD-00031531,CUST-09574,2025-09-08,Insurance Broker,Health Insurance,Contacted,17493.09,0,2025
LEAD-00031532,CUST-13139,2025-06-28,Bank Partner,Business Insurance,Lost,8499.98,0,2025
LEAD-00031533,CUST-14152,2024-02-08,Google Ads,Health Insurance,New,11999.36,0,2024
LEAD-00031534,CUST-07294,2024-12-30,Referral,Business Insurance,New,15271.2,0,2024
LEAD-00031535,CUST-06619,2025-08-30,Insurance Broker,Health Insurance,Contacted,12102.0,0,2025
LEAD-00031536,CUST-02626,2023-10-31,Website,Home Insurance,Converted,3397.8,1,2023
LEAD-00031537,CUST-15624,2026-07-31,Insurance Broker,Motor Fleet Insurance,Contacted,12259.77,0,2026
LEAD-00031538,CUST-22171,2025-02-03,Bank Partner,Health Insurance,New,21794.72,0,2025
LEAD-00031539,CUST-12884,2024-03-21,Google Ads,Motor Fleet Insurance,Contacted,14897.67,0,2024
LEAD-00031540,CUST-04046,2026-04-21,Branch,Business Insurance,Quoted,16521.76,0,2026
LEAD-00031541,CUST-07127,2025-03-22,Bank Partner,Cyber Security Insurance,Converted,4584.28,1,2025
LEAD-00031542,CUST-04424,2025-12-31,Insurance Broker,Health Insurance,Contacted,6367.63,0,2025
LEAD-00031543,CUST-14748,2023-12-17,Insurance Broker,Health Insurance,Qualified,10374.79,0,2023
LEAD-00031544,CUST-11819,2026-07-07,Insurance Broker,SME Insurance,Lost,811.82,0,2026
LEAD-00031545,CUST-04098,2025-08-10,Email Campaign,Home Insurance,Lost,1075.91,0,2025
LEAD-00031546,CUST-01237,2026-04-21,Referral,Cyber Security Insurance,New,14348.75,0,2026
LEAD-00031547,CUST-11593,2023-12-25,Referral,Business Insurance,Converted,3406.14,1,2023
LEAD-00031548,CUST-07091,2023-10-29,Insurance Broker,Cyber Security Insurance,Converted,12940.09,1,2023
LEAD-00031549,CUST-17348,2024-10-12,Google Ads,Life Insurance,Qualified,17476.75,0,2024
LEAD-00031550,CUST-03320,2024-07-24,Bank Partner,Health Insurance,Lost,19186.05,0,2024
LEAD-00031551,CUST-10261,2025-02-03,Referral,Car Insurance,Contacted,13772.59,0,2025
LEAD-00031552,CUST-13058,2025-01-18,Google Ads,Travel Insurance,Contacted,22540.71,0,2025
LEAD-00031553,CUST-14498,2024-07-05,Website,SME Insurance,Qualified,20487.37,0,2024
LEAD-00031554,CUST-17025,2025-09-29,Insurance Broker,Motor Fleet Insurance,Quoted,16120.54,0,2025
LEAD-00031555,CUST-23915,2025-01-18,Insurance Broker,Motor Fleet Insurance,New,14494.78,0,2025
LEAD-00031556,CUST-09113,2024-03-08,Branch,SME Insurance,Converted,18322.2,1,2024
LEAD-00031557,CUST-11120,2024-05-29,Social Media,SME Insurance,Qualified,2676.39,0,2024
LEAD-00031558,CUST-22282,2025-06-17,Google Ads,Health Insurance,Contacted,13434.0,0,2025
LEAD-00031559,CUST-09820,2025-07-31,Google Ads,Business Insurance,Converted,2311.19,1,2025
LEAD-00031560,CUST-17765,2024-01-20,Branch,Motor Fleet Insurance,Converted,4360.74,1,2024
LEAD-00031561,CUST-23519,2025-01-01,Website,Business Insurance,Lost,1878.01,0,2025
LEAD-00031562,CUST-04400,2026-02-04,Social Media,Business Insurance,Converted,6689.71,1,2026
LEAD-00031563,CUST-12051,2026-07-29,Google Ads,Health Insurance,Qualified,2279.74,0,2026
LEAD-00031564,CUST-04786,2024-08-27,Email Campaign,Motor Fleet Insurance,Quoted,20685.3,0,2024
LEAD-00031565,CUST-00623,2024-06-01,Email Campaign,Business Insurance,Quoted,6896.93,0,2024
LEAD-00031566,CUST-09596,2024-02-16,Branch,Car Insurance,Contacted,505.82,0,2024
LEAD-00031567,CUST-07679,2026-01-07,Social Media,Home Insurance,New,20806.25,0,2026
LEAD-00031568,CUST-18829,2026-06-13,Social Media,Health Insurance,Contacted,318.06,0,2026
LEAD-00031569,CUST-09027,2025-07-14,Website,Home Insurance,Lost,14621.07,0,2025
LEAD-00031570,CUST-16972,2025-12-13,Branch,Car Insurance,Contacted,20123.33,0,2025
LEAD-00031571,CUST-24897,2023-12-28,Branch,Life Insurance,Quoted,10516.46,0,2023
LEAD-00031572,CUST-06402,2025-01-02,Referral,Travel Insurance,Contacted,3615.42,0,2025
LEAD-00031573,CUST-09587,2025-10-28,Google Ads,SME Insurance,New,22119.01,0,2025
LEAD-00031574,CUST-05348,2026-06-05,Branch,Cyber Security Insurance,New,14156.9,0,2026
LEAD-00031575,CUST-03581,2024-02-28,Referral,Home Insurance,New,16854.97,0,2024
LEAD-00031576,CUST-00264,2024-01-10,Website,Car Insurance,Contacted,13329.66,0,2024
LEAD-00031577,CUST-13777,2024-07-11,Insurance Broker,Life Insurance,Qualified,7962.26,0,2024
LEAD-00031578,CUST-17408,2023-10-25,Bank Partner,Home Insurance,Lost,16985.31,0,2023
LEAD-00031579,CUST-04204,2026-03-25,Email Campaign,Cyber Security Insurance,Quoted,5623.5,0,2026
LEAD-00031580,CUST-15258,2023-12-05,Referral,Travel Insurance,Converted,16891.48,1,2023
LEAD-00031581,CUST-16202,2024-03-20,Referral,Business Insurance,Converted,11128.39,1,2024
LEAD-00031582,CUST-23165,2024-10-28,Social Media,Home Insurance,New,24951.65,0,2024
LEAD-00031583,CUST-04313,2026-02-02,Insurance Broker,Car Insurance,Contacted,2987.14,0,2026
LEAD-00031584,CUST-01537,2023-10-28,Google Ads,Motor Fleet Insurance,Converted,8970.64,1,2023
LEAD-00031585,CUST-21625,2026-06-15,Website,Home Insurance,Quoted,10991.18,0,2026
LEAD-00031586,CUST-22879,2026-03-20,Bank Partner,Car Insurance,Converted,18472.0,1,2026
LEAD-00031587,CUST-06745,2025-08-28,Website,Car Insurance,New,21456.74,0,2025
LEAD-00031588,CUST-04312,2026-03-17,Bank Partner,Life Insurance,Qualified,6817.46,0,2026
LEAD-00031589,CUST-02958,2026-05-11,Referral,Business Insurance,Quoted,17419.12,0,2026
LEAD-00031590,CUST-03472,2025-04-01,Insurance Broker,Car Insurance,Quoted,15707.31,0,2025
LEAD-00031591,CUST-08693,2024-04-12,Insurance Broker,Business Insurance,Lost,23728.7,0,2024
LEAD-00031592,CUST-16710,2025-10-09,Google Ads,Life Insurance,Converted,22076.61,1,2025
LEAD-00031593,CUST-12272,2025-09-20,Insurance Broker,Cyber Security Insurance,Contacted,19586.44,0,2025
LEAD-00031594,CUST-11827,2023-12-12,Branch,Life Insurance,Lost,2342.02,0,2023
LEAD-00031595,CUST-21598,2024-08-13,Google Ads,Life Insurance,New,10723.29,0,2024
LEAD-00031596,CUST-13493,2025-01-15,Email Campaign,Home Insurance,New,580.05,0,2025
LEAD-00031597,CUST-24744,2026-07-29,Bank Partner,Travel Insurance,Contacted,7180.07,0,2026
LEAD-00031598,CUST-22764,2026-06-18,Website,Health Insurance,Contacted,4953.45,0,2026
LEAD-00031599,CUST-16968,2026-02-15,Website,Travel Insurance,Qualified,14746.06,0,2026
LEAD-00031600,CUST-23164,2024-11-02,Insurance Broker,Business Insurance,New,20968.17,0,2024
LEAD-00031601,CUST-03651,2025-09-13,Insurance Broker,SME Insurance,Qualified,22403.54,0,2025
LEAD-00031602,CUST-23944,2024-11-18,Google Ads,Life Insurance,Quoted,23506.47,0,2024
LEAD-00031603,CUST-15782,2024-10-28,Branch,Life Insurance,Quoted,5021.48,0,2024
LEAD-00031604,CUST-11910,2024-09-30,Website,Car Insurance,Contacted,20623.59,0,2024
LEAD-00031605,CUST-18477,2026-01-15,Google Ads,Car Insurance,Contacted,22008.62,0,2026
LEAD-00031606,CUST-12659,2024-07-31,Website,Life Insurance,Qualified,12233.81,0,2024
LEAD-00031607,CUST-17280,2025-12-30,Website,SME Insurance,New,5473.62,0,2025
LEAD-00031608,CUST-24993,2023-10-23,Insurance Broker,Business Insurance,Converted,21788.5,1,2023
LEAD-00031609,CUST-22648,2024-06-17,Bank Partner,Motor Fleet Insurance,Contacted,1210.06,0,2024
LEAD-00031610,CUST-14007,2025-05-06,Social Media,Travel Insurance,Lost,8459.77,0,2025
LEAD-00031611,CUST-12096,2024-10-12,Branch,Travel Insurance,Lost,1964.82,0,2024
LEAD-00031612,CUST-08462,2024-09-21,Google Ads,Health Insurance,Contacted,20396.86,0,2024
LEAD-00031613,CUST-24485,2025-09-04,Website,Home Insurance,Qualified,6938.71,0,2025
LEAD-00031614,CUST-13354,2024-09-24,Google Ads,Business Insurance,Contacted,22473.23,0,2024
LEAD-00031615,CUST-00439,2024-10-24,Google Ads,Home Insurance,Converted,17676.6,1,2024
LEAD-00031616,CUST-03607,2023-09-10,Insurance Broker,SME Insurance,Quoted,2653.77,0,2023
LEAD-00031617,CUST-07132,2026-05-10,Branch,Travel Insurance,New,20279.21,0,2026
LEAD-00031618,CUST-03793,2023-10-21,Bank Partner,SME Insurance,New,11107.5,0,2023
LEAD-00031619,CUST-12568,2026-01-20,Social Media,Travel Insurance,Qualified,13518.41,0,2026
LEAD-00031620,CUST-22180,2025-03-26,Referral,Cyber Security Insurance,Quoted,22183.95,0,2025
LEAD-00031621,CUST-16774,2025-03-28,Google Ads,Motor Fleet Insurance,Converted,6123.75,1,2025
LEAD-00031622,CUST-08087,2026-05-14,Referral,Motor Fleet Insurance,Lost,4369.61,0,2026
LEAD-00031623,CUST-12588,2025-08-24,Branch,Life Insurance,Contacted,345.09,0,2025
LEAD-00031624,CUST-02321,2026-03-25,Social Media,SME Insurance,Qualified,19182.48,0,2026
LEAD-00031625,CUST-21217,2024-10-18,Google Ads,Health Insurance,Converted,4093.77,1,2024
LEAD-00031626,CUST-12336,2023-11-05,Website,Motor Fleet Insurance,Converted,20284.21,1,2023
LEAD-00031627,CUST-09932,2024-02-23,Social Media,Business Insurance,Quoted,22572.2,0,2024
LEAD-00031628,CUST-15088,2025-04-12,Bank Partner,Home Insurance,Contacted,5261.38,0,2025
LEAD-00031629,CUST-10204,2024-05-31,Social Media,Car Insurance,Converted,925.14,1,2024
LEAD-00031630,CUST-01863,2024-04-22,Website,Home Insurance,Qualified,14577.87,0,2024
LEAD-00031631,CUST-19327,2025-07-04,Insurance Broker,Motor Fleet Insurance,Converted,471.24,1,2025
LEAD-00031632,CUST-06420,2025-01-07,Website,Life Insurance,Lost,22537.9,0,2025
LEAD-00031633,CUST-19270,2025-01-23,Website,SME Insurance,Contacted,23408.75,0,2025
LEAD-00031634,CUST-05991,2024-05-10,Website,Health Insurance,Converted,18847.28,1,2024
LEAD-00031635,CUST-01373,2024-01-24,Insurance Broker,Motor Fleet Insurance,Qualified,3666.11,0,2024
LEAD-00031636,CUST-12829,2024-12-09,Branch,Business Insurance,Lost,12818.98,0,2024
LEAD-00031637,CUST-13092,2024-07-02,Google Ads,SME Insurance,Qualified,4896.17,0,2024
LEAD-00031638,CUST-13604,2026-06-28,Bank Partner,Car Insurance,New,23698.49,0,2026
LEAD-00031639,CUST-13049,2026-04-25,Social Media,Cyber Security Insurance,Contacted,21834.76,0,2026
LEAD-00031640,CUST-04709,2024-04-06,Social Media,Home Insurance,Quoted,13757.36,0,2024
LEAD-00031641,CUST-00568,2026-01-26,Email Campaign,Business Insurance,Qualified,24274.45,0,2026
LEAD-00031642,CUST-04772,2026-08-10,Insurance Broker,Life Insurance,Contacted,21973.88,0,2026
LEAD-00031643,CUST-17022,2024-09-01,Social Media,SME Insurance,New,21777.19,0,2024
LEAD-00031644,CUST-05558,2024-06-15,Email Campaign,Business Insurance,Qualified,8097.66,0,2024
LEAD-00031645,CUST-08672,2024-08-16,Google Ads,Car Insurance,Qualified,24256.88,0,2024
LEAD-00031646,CUST-06996,2025-11-22,Bank Partner,SME Insurance,Lost,11461.78,0,2025
LEAD-00031647,CUST-16567,2023-10-20,Bank Partner,Cyber Security Insurance,Contacted,18460.44,0,2023
LEAD-00031648,CUST-24064,2026-03-08,Google Ads,Motor Fleet Insurance,New,6931.29,0,2026
LEAD-00031649,CUST-01130,2025-05-12,Website,Car Insurance,Converted,22112.68,1,2025
LEAD-00031650,CUST-06409,2024-09-25,Insurance Broker,Life Insurance,Contacted,1882.99,0,2024
LEAD-00031651,CUST-21757,2026-01-28,Email Campaign,Car Insurance,Converted,19523.45,1,2026
LEAD-00031652,CUST-09982,2025-01-20,Website,Travel Insurance,New,24284.96,0,2025
LEAD-00031653,CUST-08397,2025-01-18,Insurance Broker,Car Insurance,Quoted,21332.05,0,2025
LEAD-00031654,CUST-03995,2025-09-28,Branch,Car Insurance,Qualified,17075.92,0,2025
LEAD-00031655,CUST-20432,2025-01-03,Email Campaign,Health Insurance,Quoted,22924.16,0,2025
LEAD-00031656,CUST-01700,2026-03-26,Social Media,Business Insurance,New,2031.16,0,2026
LEAD-00031657,CUST-01227,2026-05-27,Insurance Broker,Motor Fleet Insurance,Contacted,23417.34,0,2026
LEAD-00031658,CUST-01447,2026-04-23,Email Campaign,Cyber Security Insurance,Qualified,9367.66,0,2026
LEAD-00031659,CUST-03228,2026-03-29,Google Ads,Home Insurance,Converted,14048.18,1,2026
LEAD-00031660,CUST-10814,2025-12-09,Branch,Motor Fleet Insurance,Quoted,22962.05,0,2025
LEAD-00031661,CUST-18149,2026-01-14,Google Ads,Cyber Security Insurance,Qualified,16481.13,0,2026
LEAD-00031662,CUST-19667,2024-10-09,Insurance Broker,Car Insurance,Lost,13382.56,0,2024
LEAD-00031663,CUST-08516,2023-09-20,Social Media,Travel Insurance,Lost,18575.54,0,2023
LEAD-00031664,CUST-08123,2026-01-26,Social Media,Life Insurance,New,23129.22,0,2026
LEAD-00031665,CUST-06601,2024-01-09,Insurance Broker,SME Insurance,Contacted,11737.19,0,2024
LEAD-00031666,CUST-19308,2023-10-17,Insurance Broker,Car Insurance,New,20857.27,0,2023
LEAD-00031667,CUST-09627,2025-10-09,Referral,Car Insurance,Converted,12588.68,1,2025
LEAD-00031668,CUST-17189,2024-12-31,Website,Life Insurance,Lost,10975.84,0,2024
LEAD-00031669,CUST-23402,2024-06-07,Referral,SME Insurance,Converted,11614.67,1,2024
LEAD-00031670,CUST-07160,2026-04-17,Bank Partner,SME Insurance,Quoted,17744.85,0,2026
LEAD-00031671,CUST-10868,2025-09-21,Insurance Broker,Car Insurance,Converted,10567.3,1,2025
LEAD-00031672,CUST-13166,2023-12-29,Branch,Cyber Security Insurance,Contacted,15386.6,0,2023
LEAD-00031673,CUST-10179,2025-05-01,Branch,Home Insurance,Contacted,11128.33,0,2025
LEAD-00031674,CUST-15874,2023-09-17,Website,Home Insurance,Quoted,9243.66,0,2023
LEAD-00031675,CUST-06664,2024-11-14,Website,Health Insurance,Contacted,13030.45,0,2024
LEAD-00031676,CUST-23954,2026-05-04,Email Campaign,Home Insurance,New,5642.07,0,2026
LEAD-00031677,CUST-18178,2025-12-13,Google Ads,Car Insurance,Converted,8474.11,1,2025
LEAD-00031678,CUST-19652,2023-11-26,Website,Car Insurance,Quoted,1746.74,0,2023
LEAD-00031679,CUST-03698,2025-09-13,Website,Business Insurance,New,2960.09,0,2025
LEAD-00031680,CUST-06866,2025-05-26,Website,Cyber Security Insurance,Quoted,19152.53,0,2025
LEAD-00031681,CUST-03895,2024-06-18,Referral,Car Insurance,Quoted,1495.72,0,2024
LEAD-00031682,CUST-20374,2023-09-21,Insurance Broker,Home Insurance,Lost,2734.99,0,2023
LEAD-00031683,CUST-21752,2026-05-09,Insurance Broker,Travel Insurance,Converted,21126.64,1,2026
LEAD-00031684,CUST-12397,2025-03-03,Insurance Broker,Home Insurance,Qualified,21395.25,0,2025
LEAD-00031685,CUST-21493,2026-02-27,Branch,Health Insurance,Quoted,19398.67,0,2026
LEAD-00031686,CUST-17717,2025-09-04,Insurance Broker,Health Insurance,Lost,8472.29,0,2025
LEAD-00031687,CUST-00635,2025-05-31,Branch,Travel Insurance,Converted,11485.2,1,2025
LEAD-00031688,CUST-09022,2024-09-30,Google Ads,Cyber Security Insurance,Quoted,9779.23,0,2024
LEAD-00031689,CUST-19864,2026-05-14,Social Media,Life Insurance,New,13072.07,0,2026
LEAD-00031690,CUST-18406,2023-12-03,Google Ads,Life Insurance,New,11553.87,0,2023
LEAD-00031691,CUST-14668,2024-01-25,Website,Car Insurance,Quoted,1161.24,0,2024
LEAD-00031692,CUST-04024,2025-10-14,Referral,Home Insurance,Lost,3683.06,0,2025
LEAD-00031693,CUST-11876,2023-10-06,Insurance Broker,Life Insurance,Quoted,11348.36,0,2023
LEAD-00031694,CUST-20759,2026-02-09,Website,SME Insurance,Qualified,10706.81,0,2026
LEAD-00031695,CUST-21089,2023-09-21,Website,Car Insurance,Lost,5092.06,0,2023
LEAD-00031696,CUST-20243,2025-06-30,Referral,Cyber Security Insurance,Contacted,12899.32,0,2025
LEAD-00031697,CUST-03644,2025-01-20,Google Ads,Cyber Security Insurance,Contacted,22574.3,0,2025
LEAD-00031698,CUST-01166,2023-12-19,Website,Business Insurance,Contacted,8910.81,0,2023
LEAD-00031699,CUST-12370,2024-11-07,Insurance Broker,Cyber Security Insurance,Qualified,9509.45,0,2024
LEAD-00031700,CUST-18500,2024-04-06,Social Media,Travel Insurance,Qualified,11478.54,0,2024
LEAD-00031701,CUST-18415,2026-03-17,Insurance Broker,Travel Insurance,Qualified,22786.77,0,2026
LEAD-00031702,CUST-19604,2024-05-06,Email Campaign,Motor Fleet Insurance,Qualified,9984.06,0,2024
LEAD-00031703,CUST-15588,2024-02-03,Social Media,Life Insurance,New,15924.89,0,2024
LEAD-00031704,CUST-22851,2024-01-10,Google Ads,SME Insurance,Quoted,14112.85,0,2024
LEAD-00031705,CUST-09184,2024-06-25,Referral,Car Insurance,Contacted,12665.59,0,2024
LEAD-00031706,CUST-06723,2025-05-23,Website,Car Insurance,New,20472.66,0,2025
LEAD-00031707,CUST-08161,2023-11-20,Branch,Motor Fleet Insurance,Quoted,1992.62,0,2023
LEAD-00031708,CUST-11079,2025-10-14,Referral,Home Insurance,Lost,11269.15,0,2025
LEAD-00031709,CUST-05307,2025-05-17,Insurance Broker,Home Insurance,Qualified,6022.81,0,2025
LEAD-00031710,CUST-11577,2025-10-04,Social Media,Life Insurance,Lost,18113.25,0,2025
LEAD-00031711,CUST-10968,2024-03-15,Bank Partner,SME Insurance,Quoted,15099.08,0,2024
LEAD-00031712,CUST-01934,2023-11-10,Bank Partner,Cyber Security Insurance,Contacted,4766.98,0,2023
