Customer_ID,Customer_Type,Gender,Age,Nationality,Emirate,Industry,Company_Size,Customer_Segment,Customer_Since,Acquisition_Channel
CUST-22370,Individual,Female,33,Egyptian,Dubai,Individual,,Mass Market,2022-05-13,Insurance Broker
CUST-22371,Individual,Female,21,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2025-11-13,Direct Online
CUST-22372,SME,Female,26,Emirati,Sharjah,Retail,Medium,SME,2022-07-16,Insurance Broker
CUST-22373,Individual,Female,68,Other,Abu Dhabi,Individual,,Mass Market,2023-07-01,Insurance Broker
CUST-22374,SME,Male,62,Indian,Dubai,Manufacturing,Micro,SME,2025-12-18,Insurance Broker
CUST-22375,SME,Female,64,Other,Dubai,Government,Micro,SME,2023-01-25,Insurance Broker
CUST-22376,SME,Female,27,Emirati,Dubai,Education,Micro,SME,2018-12-08,Insurance Broker
CUST-22377,Individual,Male,25,Sri Lankan,Ras Al Khaimah,Individual,,Mass Market,2022-01-04,Direct Online
CUST-22378,Individual,Male,51,Other,Dubai,Individual,,Affluent,2025-07-15,Bank / Bancassurance
CUST-22379,SME,Male,29,Nepalese,Abu Dhabi,Hospitality,Small,SME,2025-06-20,Corporate Partner
CUST-22380,SME,Male,52,Emirati,Abu Dhabi,Financial Services,Micro,SME,2023-12-18,Insurance Broker
CUST-22381,Individual,Male,66,Emirati,Abu Dhabi,Individual,,Mass Market,2024-12-13,Insurance Broker
CUST-22382,Individual,Male,37,Emirati,Abu Dhabi,Individual,,Mass Market,2025-03-27,Branch
CUST-22383,Individual,Female,63,Emirati,Ajman,Individual,,Affluent,2022-04-17,Branch
CUST-22384,Corporate,Female,47,Pakistani,Fujairah,Real Estate,Large,Corporate,2024-04-23,Corporate Partner
CUST-22385,Individual,Male,66,Filipino,Dubai,Individual,,Mass Market,2026-05-06,Corporate Partner
CUST-22386,Individual,Female,61,Pakistani,Abu Dhabi,Individual,,Mass Market,2018-11-02,Insurance Broker
CUST-22387,Individual,Male,44,Other,Dubai,Individual,,Mass Market,2020-06-16,Bank / Bancassurance
CUST-22388,Individual,Male,69,Bangladeshi,Abu Dhabi,Individual,,Affluent,2023-06-11,Insurance Broker
CUST-22389,Corporate,Female,38,Pakistani,Abu Dhabi,Financial Services,Large,Corporate,2020-02-27,Bank / Bancassurance
CUST-22390,Individual,Male,34,Emirati,Abu Dhabi,Individual,,Mass Market,2018-10-29,Direct Online
CUST-22391,Individual,Female,56,Other,Abu Dhabi,Individual,,Mass Market,2023-12-25,Corporate Partner
CUST-22392,Individual,Male,38,Nepalese,Ajman,Individual,,Mass Market,2021-06-02,Insurance Broker
CUST-22393,Individual,Female,43,Pakistani,Abu Dhabi,Individual,,Mass Market,2019-06-17,Direct Online
CUST-22394,Individual,Male,39,Egyptian,Abu Dhabi,Individual,,Mass Market,2021-02-08,Insurance Broker
CUST-22395,Individual,Female,40,Filipino,Ajman,Individual,,Mass Market,2026-06-14,Insurance Agent
CUST-22396,Individual,Male,61,Emirati,Dubai,Individual,,Mass Market,2022-02-15,Direct Online
CUST-22397,SME,Male,52,Bangladeshi,Dubai,Construction,Micro,SME,2025-06-10,Bank / Bancassurance
CUST-22398,Individual,Male,41,Filipino,Abu Dhabi,Individual,,Mass Market,2018-11-11,Insurance Agent
CUST-22399,Corporate,Male,35,British,Dubai,Travel & Tourism,Large,Corporate,2024-10-27,Bank / Bancassurance
CUST-22400,Individual,Male,33,Indian,Sharjah,Individual,,Mass Market,2022-07-03,Insurance Broker
CUST-22401,Individual,Female,53,Pakistani,Dubai,Individual,,Mass Market,2025-11-05,Insurance Agent
CUST-22402,Individual,Male,45,Pakistani,Dubai,Individual,,Mass Market,2026-03-14,Insurance Broker
CUST-22403,Individual,Male,29,Indian,Dubai,Individual,,Affluent,2020-10-10,Insurance Agent
CUST-22404,Individual,Male,22,Filipino,Abu Dhabi,Individual,,Mass Market,2021-09-02,Branch
CUST-22405,Individual,Male,27,Sri Lankan,Dubai,Individual,,Mass Market,2025-07-31,Insurance Broker
CUST-22406,Individual,Male,22,Bangladeshi,Dubai,Individual,,Mass Market,2024-06-06,Insurance Broker
CUST-22407,Individual,Female,62,Emirati,Dubai,Individual,,Mass Market,2021-07-18,Direct Online
CUST-22408,Individual,Female,62,Indian,Abu Dhabi,Individual,,Mass Market,2021-08-13,Insurance Broker
CUST-22409,Individual,Male,39,Indian,Abu Dhabi,Individual,,Mass Market,2020-09-25,Corporate Partner
CUST-22410,Individual,Male,36,Egyptian,Abu Dhabi,Individual,,Mass Market,2020-12-21,Direct Online
CUST-22411,SME,Female,39,Egyptian,Ajman,Hospitality,Small,SME,2022-05-31,Branch
CUST-22412,Individual,Female,25,Emirati,Abu Dhabi,Individual,,Affluent,2025-04-14,Bank / Bancassurance
CUST-22413,SME,Female,47,Sri Lankan,Sharjah,Manufacturing,Micro,SME,2019-01-10,Bank / Bancassurance
CUST-22414,Individual,Female,69,Indian,Dubai,Individual,,Mass Market,2021-05-19,Insurance Agent
CUST-22415,Corporate,Male,42,Pakistani,Ajman,Healthcare,Large,Corporate,2022-07-08,Insurance Broker
CUST-22416,Individual,Male,65,Indian,Ajman,Individual,,Mass Market,2024-07-26,Bank / Bancassurance
CUST-22417,Corporate,Female,43,Filipino,Dubai,Hospitality,Large,Corporate,2024-01-08,Insurance Broker
CUST-22418,Individual,Female,26,Indian,Abu Dhabi,Individual,,High Net Worth,2020-11-09,Insurance Agent
CUST-22419,Individual,Female,40,Indian,Abu Dhabi,Individual,,Mass Market,2025-02-26,Insurance Broker
CUST-22420,Individual,Male,28,Indian,Abu Dhabi,Individual,,Mass Market,2025-05-15,Corporate Partner
CUST-22421,Individual,Female,29,Egyptian,Sharjah,Individual,,Mass Market,2019-12-26,Branch
CUST-22422,Corporate,Female,36,Pakistani,Dubai,Education,Large,Corporate,2020-05-26,Corporate Partner
CUST-22423,Individual,Female,32,Filipino,Dubai,Individual,,High Net Worth,2023-05-16,Insurance Agent
CUST-22424,Individual,Female,49,Pakistani,Sharjah,Individual,,Mass Market,2025-03-05,Direct Online
CUST-22425,Individual,Male,28,Filipino,Abu Dhabi,Individual,,Affluent,2025-12-18,Insurance Agent
CUST-22426,Individual,Female,27,Other,Abu Dhabi,Individual,,Mass Market,2023-04-11,Bank / Bancassurance
CUST-22427,Individual,Male,65,Other,Dubai,Individual,,Mass Market,2024-02-19,Insurance Agent
CUST-22428,Individual,Male,36,Indian,Abu Dhabi,Individual,,High Net Worth,2021-05-11,Bank / Bancassurance
CUST-22429,Individual,Female,63,Egyptian,Abu Dhabi,Individual,,Affluent,2024-12-02,Bank / Bancassurance
CUST-22430,Individual,Male,58,Pakistani,Dubai,Individual,,Affluent,2022-01-12,Insurance Broker
CUST-22431,Individual,Female,68,Emirati,Sharjah,Individual,,Mass Market,2025-01-10,Insurance Agent
CUST-22432,Individual,Male,55,Indian,Abu Dhabi,Individual,,Mass Market,2021-08-01,Corporate Partner
CUST-22433,Individual,Male,27,Other,Ajman,Individual,,Mass Market,2025-04-06,Corporate Partner
CUST-22434,Individual,Female,62,Pakistani,Dubai,Individual,,Affluent,2025-07-22,Bank / Bancassurance
CUST-22435,Individual,Male,62,Filipino,Sharjah,Individual,,Mass Market,2020-01-31,Bank / Bancassurance
CUST-22436,SME,Female,63,Other,Sharjah,Financial Services,Micro,SME,2025-10-21,Bank / Bancassurance
CUST-22437,SME,Male,64,Other,Dubai,Hospitality,Medium,SME,2022-11-14,Insurance Broker
CUST-22438,Corporate,Male,63,Other,Dubai,Manufacturing,Large,Corporate,2025-11-27,Direct Online
CUST-22439,Individual,Male,46,Other,Abu Dhabi,Individual,,High Net Worth,2019-05-18,Corporate Partner
CUST-22440,SME,Female,32,Indian,Dubai,Manufacturing,Small,SME,2021-06-16,Insurance Broker
CUST-22441,Individual,Female,55,Pakistani,Abu Dhabi,Individual,,Mass Market,2021-08-12,Insurance Agent
CUST-22442,Individual,Female,44,Indian,Abu Dhabi,Individual,,Affluent,2023-11-12,Corporate Partner
CUST-22443,Individual,Female,61,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2023-03-14,Corporate Partner
CUST-22444,SME,Female,50,Egyptian,Dubai,Real Estate,Medium,SME,2024-11-29,Insurance Agent
CUST-22445,SME,Female,44,Pakistani,Ajman,Logistics,Micro,SME,2025-06-20,Branch
CUST-22446,Individual,Male,27,Indian,Abu Dhabi,Individual,,Mass Market,2025-09-25,Bank / Bancassurance
CUST-22447,Individual,Female,28,Indian,Ajman,Individual,,Affluent,2020-07-22,Direct Online
CUST-22448,Individual,Male,41,Egyptian,Dubai,Individual,,Mass Market,2021-04-24,Insurance Agent
CUST-22449,Corporate,Female,50,Other,Dubai,Travel & Tourism,Large,Corporate,2025-09-01,Direct Online
CUST-22450,SME,Female,62,Pakistani,Abu Dhabi,Healthcare,Small,SME,2021-03-22,Insurance Broker
CUST-22451,Individual,Male,37,Indian,Abu Dhabi,Individual,,Affluent,2019-06-25,Insurance Broker
CUST-22452,Individual,Male,33,Indian,Dubai,Individual,,Mass Market,2026-05-25,Insurance Broker
CUST-22453,Individual,Male,57,Bangladeshi,Abu Dhabi,Individual,,Affluent,2024-10-04,Insurance Agent
CUST-22454,SME,Male,36,Egyptian,Abu Dhabi,Retail,Micro,SME,2019-05-22,Insurance Broker
CUST-22455,SME,Male,48,Other,Abu Dhabi,Government,Micro,SME,2024-01-22,Bank / Bancassurance
CUST-22456,Individual,Female,25,Indian,Abu Dhabi,Individual,,Mass Market,2022-01-27,Insurance Agent
CUST-22457,Individual,Male,33,Other,Abu Dhabi,Individual,,Mass Market,2021-04-13,Insurance Broker
CUST-22458,Corporate,Male,46,Indian,Dubai,Retail,Large,Corporate,2023-11-28,Bank / Bancassurance
CUST-22459,Individual,Female,61,Filipino,Sharjah,Individual,,Mass Market,2022-11-06,Insurance Broker
CUST-22460,Corporate,Female,39,Indian,Sharjah,Education,Large,Corporate,2024-01-22,Insurance Broker
CUST-22461,Individual,Female,48,Egyptian,Dubai,Individual,,Mass Market,2020-03-15,Insurance Agent
CUST-22462,SME,Male,54,Other,Abu Dhabi,IT & Software,Micro,SME,2025-01-20,Bank / Bancassurance
CUST-22463,SME,Male,31,Egyptian,Dubai,IT & Software,Micro,SME,2021-11-15,Insurance Broker
CUST-22464,Individual,Male,69,Other,Abu Dhabi,Individual,,Mass Market,2020-05-04,Direct Online
CUST-22465,Corporate,Male,32,Filipino,Abu Dhabi,Professional Services,Large,Corporate,2020-11-14,Insurance Broker
CUST-22466,Individual,Female,33,Indian,Ras Al Khaimah,Individual,,Mass Market,2025-11-25,Insurance Broker
CUST-22467,SME,Male,29,Indian,Abu Dhabi,Construction,Small,SME,2024-08-20,Insurance Broker
CUST-22468,Corporate,Male,58,Other,Dubai,Education,Large,Corporate,2022-10-01,Direct Online
CUST-22469,Individual,Female,45,Other,Ajman,Individual,,Mass Market,2021-08-08,Bank / Bancassurance
CUST-22470,Individual,Male,23,Bangladeshi,Dubai,Individual,,Mass Market,2021-06-27,Bank / Bancassurance
CUST-22471,Individual,Male,41,Indian,Ajman,Individual,,Mass Market,2025-06-22,Insurance Agent
CUST-22472,SME,Male,54,British,Abu Dhabi,Government,Micro,SME,2022-05-06,Direct Online
CUST-22473,SME,Female,36,Other,Ras Al Khaimah,Hospitality,Medium,SME,2026-03-29,Insurance Broker
CUST-22474,Individual,Female,47,Pakistani,Abu Dhabi,Individual,,Affluent,2021-09-11,Branch
CUST-22475,SME,Male,62,Nepalese,Dubai,Logistics,Small,SME,2025-01-14,Corporate Partner
CUST-22476,Individual,Male,41,Pakistani,Abu Dhabi,Individual,,Mass Market,2019-12-22,Bank / Bancassurance
CUST-22477,Individual,Female,51,Bangladeshi,Dubai,Individual,,Mass Market,2020-01-20,Direct Online
CUST-22478,Individual,Female,33,Egyptian,Dubai,Individual,,Affluent,2021-05-13,Insurance Broker
CUST-22479,Individual,Male,27,Pakistani,Dubai,Individual,,Affluent,2018-10-03,Direct Online
CUST-22480,Individual,Male,59,Egyptian,Abu Dhabi,Individual,,Mass Market,2019-07-27,Corporate Partner
CUST-22481,Individual,Female,32,Indian,Abu Dhabi,Individual,,Mass Market,2020-03-26,Insurance Broker
CUST-22482,Individual,Male,63,Emirati,Dubai,Individual,,Mass Market,2023-07-27,Insurance Agent
CUST-22483,SME,Male,64,Emirati,Sharjah,Travel & Tourism,Small,SME,2021-04-05,Direct Online
CUST-22484,Individual,Male,60,Pakistani,Dubai,Individual,,Mass Market,2026-05-08,Bank / Bancassurance
CUST-22485,Individual,Female,65,Emirati,Sharjah,Individual,,High Net Worth,2022-12-04,Insurance Agent
CUST-22486,Individual,Female,45,Other,Sharjah,Individual,,Mass Market,2024-07-29,Insurance Broker
CUST-22487,Corporate,Female,53,Filipino,Fujairah,Logistics,Large,Corporate,2024-01-31,Insurance Agent
CUST-22488,Individual,Male,48,Filipino,Dubai,Individual,,Mass Market,2023-05-22,Corporate Partner
CUST-22489,SME,Female,40,Other,Abu Dhabi,Logistics,Small,SME,2021-02-20,Insurance Broker
CUST-22490,SME,Female,27,Emirati,Abu Dhabi,Logistics,Small,SME,2025-01-21,Insurance Broker
CUST-22491,Individual,Male,40,Filipino,Sharjah,Individual,,Mass Market,2023-05-20,Corporate Partner
CUST-22492,Individual,Male,26,Indian,Fujairah,Individual,,Mass Market,2023-03-14,Direct Online
CUST-22493,SME,Male,27,Emirati,Ras Al Khaimah,Financial Services,Micro,SME,2020-02-18,Direct Online
CUST-22494,SME,Male,61,Emirati,Abu Dhabi,IT & Software,Small,SME,2022-01-02,Insurance Agent
CUST-22495,Individual,Male,46,Indian,Ajman,Individual,,Affluent,2023-11-18,Bank / Bancassurance
CUST-22496,Individual,Male,66,Other,Dubai,Individual,,Mass Market,2024-07-15,Corporate Partner
CUST-22497,SME,Male,43,Indian,Sharjah,Government,Small,SME,2019-04-07,Bank / Bancassurance
CUST-22498,Corporate,Female,33,Indian,Abu Dhabi,Hospitality,Large,Corporate,2020-04-23,Insurance Agent
CUST-22499,Corporate,Female,56,Other,Dubai,Education,Large,Corporate,2019-06-01,Insurance Agent
CUST-22500,Individual,Female,62,Sri Lankan,Dubai,Individual,,Mass Market,2019-05-23,Branch
CUST-22501,Individual,Female,48,British,Ajman,Individual,,Mass Market,2024-09-03,Insurance Broker
CUST-22502,Individual,Male,69,Other,Abu Dhabi,Individual,,Mass Market,2023-09-15,Bank / Bancassurance
CUST-22503,Individual,Male,22,Emirati,Abu Dhabi,Individual,,Mass Market,2026-05-26,Insurance Broker
CUST-22504,SME,Male,51,Indian,Dubai,Construction,Medium,SME,2026-01-29,Corporate Partner
CUST-22505,Individual,Male,50,Indian,Sharjah,Individual,,Mass Market,2024-04-05,Bank / Bancassurance
CUST-22506,Individual,Female,59,Pakistani,Abu Dhabi,Individual,,Affluent,2022-01-23,Corporate Partner
CUST-22507,Individual,Male,55,Pakistani,Abu Dhabi,Individual,,Affluent,2025-11-13,Insurance Broker
CUST-22508,SME,Male,60,Indian,Dubai,Education,Medium,SME,2020-11-10,Insurance Agent
CUST-22509,Individual,Female,43,Filipino,Sharjah,Individual,,High Net Worth,2019-11-10,Direct Online
CUST-22510,Individual,Female,65,Indian,Dubai,Individual,,Mass Market,2024-09-16,Insurance Agent
CUST-22511,Individual,Female,28,Sri Lankan,Ajman,Individual,,Mass Market,2021-07-06,Corporate Partner
CUST-22512,Individual,Female,62,Emirati,Dubai,Individual,,Affluent,2023-02-25,Bank / Bancassurance
CUST-22513,Corporate,Female,57,Indian,Abu Dhabi,Healthcare,Large,Corporate,2021-08-18,Insurance Agent
CUST-22514,SME,Male,44,Pakistani,Abu Dhabi,Real Estate,Small,SME,2021-12-29,Insurance Broker
CUST-22515,Individual,Female,35,Indian,Sharjah,Individual,,Mass Market,2019-10-02,Direct Online
CUST-22516,SME,Male,28,Emirati,Sharjah,Professional Services,Medium,SME,2026-06-16,Corporate Partner
CUST-22517,Individual,Male,38,Indian,Ras Al Khaimah,Individual,,Mass Market,2021-11-23,Corporate Partner
CUST-22518,SME,Male,56,Indian,Dubai,Hospitality,Medium,SME,2019-07-02,Insurance Broker
CUST-22519,Individual,Female,47,Egyptian,Sharjah,Individual,,Mass Market,2025-10-22,Insurance Broker
CUST-22520,SME,Male,53,Bangladeshi,Dubai,Education,Small,SME,2024-11-18,Direct Online
CUST-22521,Individual,Male,56,Indian,Dubai,Individual,,Affluent,2025-07-19,Corporate Partner
CUST-22522,Individual,Female,27,Indian,Dubai,Individual,,Mass Market,2026-01-28,Bank / Bancassurance
CUST-22523,Individual,Male,56,Other,Dubai,Individual,,Mass Market,2026-03-03,Direct Online
CUST-22524,Individual,Male,46,Egyptian,Umm Al Quwain,Individual,,Mass Market,2025-05-30,Insurance Broker
CUST-22525,SME,Male,53,Pakistani,Dubai,Hospitality,Micro,SME,2021-02-13,Insurance Agent
CUST-22526,Individual,Male,35,Indian,Umm Al Quwain,Individual,,Mass Market,2023-11-02,Corporate Partner
CUST-22527,Individual,Female,69,Other,Abu Dhabi,Individual,,Affluent,2023-06-21,Insurance Agent
CUST-22528,Individual,Male,58,Indian,Sharjah,Individual,,Affluent,2019-04-27,Insurance Agent
CUST-22529,Individual,Male,69,Indian,Abu Dhabi,Individual,,Mass Market,2021-05-17,Direct Online
CUST-22530,SME,Female,48,Other,Sharjah,Logistics,Medium,SME,2020-07-13,Insurance Agent
CUST-22531,Individual,Male,66,Pakistani,Sharjah,Individual,,Mass Market,2022-05-20,Bank / Bancassurance
CUST-22532,Individual,Male,45,Filipino,Ajman,Individual,,Mass Market,2025-08-24,Insurance Broker
CUST-22533,Corporate,Male,51,Other,Abu Dhabi,Government,Large,Corporate,2018-12-19,Insurance Agent
CUST-22534,Individual,Male,25,Sri Lankan,Abu Dhabi,Individual,,Mass Market,2020-09-16,Direct Online
CUST-22535,Individual,Female,23,British,Dubai,Individual,,Mass Market,2023-04-13,Insurance Agent
CUST-22536,SME,Male,52,Filipino,Abu Dhabi,Healthcare,Micro,SME,2019-12-09,Direct Online
CUST-22537,Individual,Male,43,Pakistani,Abu Dhabi,Individual,,High Net Worth,2024-04-18,Insurance Broker
CUST-22538,Individual,Male,69,Indian,Dubai,Individual,,Affluent,2020-12-12,Insurance Broker
CUST-22539,SME,Male,59,Emirati,Abu Dhabi,Healthcare,Medium,SME,2018-11-04,Bank / Bancassurance
CUST-22540,Individual,Male,28,Indian,Ajman,Individual,,Mass Market,2022-10-29,Insurance Broker
CUST-22541,SME,Male,33,Pakistani,Dubai,Real Estate,Small,SME,2020-07-12,Bank / Bancassurance
CUST-22542,Individual,Female,27,Indian,Sharjah,Individual,,Affluent,2025-09-15,Bank / Bancassurance
CUST-22543,Individual,Female,27,Nepalese,Ras Al Khaimah,Individual,,Mass Market,2024-07-13,Bank / Bancassurance
CUST-22544,SME,Male,61,Emirati,Dubai,Professional Services,Small,SME,2020-06-25,Branch
CUST-22545,SME,Male,63,Indian,Abu Dhabi,Education,Micro,SME,2020-09-15,Bank / Bancassurance
CUST-22546,SME,Male,59,Pakistani,Ras Al Khaimah,Financial Services,Small,SME,2026-01-23,Insurance Agent
CUST-22547,Corporate,Male,58,Other,Abu Dhabi,Education,Large,Corporate,2020-07-16,Bank / Bancassurance
CUST-22548,Individual,Male,44,Emirati,Sharjah,Individual,,Mass Market,2022-05-14,Direct Online
CUST-22549,Individual,Female,31,Indian,Abu Dhabi,Individual,,Mass Market,2024-02-17,Direct Online
CUST-22550,Individual,Male,46,Indian,Sharjah,Individual,,High Net Worth,2025-07-10,Corporate Partner
CUST-22551,Individual,Male,36,Indian,Dubai,Individual,,Affluent,2020-06-15,Bank / Bancassurance
CUST-22552,Individual,Male,34,Filipino,Dubai,Individual,,Affluent,2019-11-09,Corporate Partner
CUST-22553,SME,Female,62,Pakistani,Dubai,Construction,Micro,SME,2018-09-22,Direct Online
CUST-22554,Individual,Male,42,Egyptian,Ras Al Khaimah,Individual,,Mass Market,2021-02-22,Direct Online
CUST-22555,SME,Male,40,Other,Abu Dhabi,Hospitality,Small,SME,2020-09-10,Insurance Agent
CUST-22556,SME,Male,50,Indian,Abu Dhabi,Real Estate,Medium,SME,2018-10-18,Direct Online
CUST-22557,Individual,Male,66,Filipino,Abu Dhabi,Individual,,High Net Worth,2025-11-30,Direct Online
CUST-22558,Individual,Male,29,Emirati,Abu Dhabi,Individual,,Mass Market,2023-10-30,Insurance Agent
CUST-22559,Individual,Male,34,Pakistani,Dubai,Individual,,Mass Market,2022-09-24,Insurance Broker
CUST-22560,Individual,Female,56,Other,Sharjah,Individual,,Affluent,2025-09-30,Insurance Agent
CUST-22561,SME,Male,58,Egyptian,Dubai,Manufacturing,Medium,SME,2022-05-09,Bank / Bancassurance
CUST-22562,Individual,Female,47,Indian,Dubai,Individual,,Mass Market,2022-02-22,Bank / Bancassurance
CUST-22563,SME,Male,40,Nepalese,Dubai,Healthcare,Medium,SME,2023-05-09,Insurance Agent
CUST-22564,Individual,Male,28,Other,Sharjah,Individual,,Mass Market,2023-04-23,Insurance Agent
CUST-22565,Individual,Male,47,Indian,Abu Dhabi,Individual,,Affluent,2023-06-14,Insurance Broker
CUST-22566,SME,Male,55,Filipino,Dubai,Hospitality,Small,SME,2020-04-03,Direct Online
CUST-22567,Individual,Female,59,Emirati,Dubai,Individual,,Mass Market,2022-02-16,Insurance Broker
CUST-22568,Individual,Female,50,Indian,Umm Al Quwain,Individual,,Mass Market,2020-03-15,Direct Online
CUST-22569,Individual,Female,35,Indian,Abu Dhabi,Individual,,Affluent,2025-10-31,Insurance Broker
CUST-22570,Individual,Male,61,Other,Ras Al Khaimah,Individual,,Affluent,2023-01-12,Bank / Bancassurance
CUST-22571,Individual,Male,51,Egyptian,Dubai,Individual,,Mass Market,2023-07-24,Bank / Bancassurance
CUST-22572,Corporate,Female,44,Indian,Dubai,Manufacturing,Large,Corporate,2022-01-07,Bank / Bancassurance
CUST-22573,Individual,Male,22,Indian,Abu Dhabi,Individual,,Mass Market,2023-12-15,Insurance Agent
CUST-22574,Individual,Male,59,Indian,Abu Dhabi,Individual,,Mass Market,2023-07-07,Direct Online
